,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
29,-451.76813,213.6235,-39.79486,30.005764,19.537842,-9.408396,27.352562,0.6615434,3.3903027,13.118546,-12.854721,1.7825739,1.6744864,-9.595829,5.2267094,-0.9723933,-1.174429,5.9485836,-2.2093394,1.2754378
30,-448.0861,215.6749,-37.874557,32.254593,16.54092,-10.869042,28.473736,-0.60407615,4.2147923,17.12765,-8.711155,3.3030958,-0.7939893,-10.415989,7.521943,0.089735724,-2.2605076,3.9600632,-0.84418595,4.7073536
31,-447.06207,220.04169,-32.761696,33.77072,16.378557,-11.785924,29.568218,0.45077676,-0.06794965,16.862701,-2.26863,2.8195658,-4.06672,-7.0972695,8.216606,-2.747535,-1.3058076,3.6686578,-4.4025817,2.490199
32,-451.4611,215.33871,-36.705544,30.63689,15.893619,-11.713841,30.685658,1.67944,-2.287283,14.081307,-4.0040307,0.0302992,-6.5920506,-7.6132946,9.587751,-1.4566581,-0.2812553,6.135267,-2.8823743,3.1141407
33,-453.35635,214.50752,-38.69917,25.459555,13.366524,-11.782461,29.706184,1.206125,0.2020128,17.743202,-3.4223568,0.8994547,-1.2527955,-2.7966032,12.64753,4.4743958,8.721127,15.464221,5.2047358,11.727444
34,-451.25967,216.42526,-36.993988,26.491528,15.058579,-4.847939,34.267975,-0.92787033,0.60841215,19.549076,-4.2253575,2.5551012,1.7573664,-2.5968046,9.136908,-2.740055,2.1488342,10.447595,-2.079866,5.2523856
35,-450.91806,212.83096,-41.788746,29.17839,18.624086,-7.0843883,33.987923,2.0480864,-0.76438415,13.775618,-10.765821,-1.6564984,1.1865301,-3.692202,5.312784,-7.045381,-0.12334275,10.852386,-3.1363373,1.9809443
36,-452.2382,213.84453,-40.168526,28.234098,13.99905,-20.410114,24.379913,8.124419,4.979535,12.396145,-9.310848,0.22483253,2.075911,0.12879813,9.618534,-2.9904106,2.2789567,10.785614,-1.1776642,2.7467344
37,-448.083,217.25009,-37.28497,32.76511,17.832088,-15.843114,26.378391,6.9348946,9.183945,19.306564,-6.736844,2.05929,3.0060418,-1.3271317,12.732157,1.98434,-1.6740013,4.591323,-0.19006838,2.8341107
38,-449.03214,213.83444,-40.689976,31.656574,20.650785,-3.084261,37.271343,2.215718,3.893418,22.240294,-6.176938,0.7516873,0.5696533,-9.442163,6.477778,2.3394969,-0.77384603,4.1710615,0.54777306,5.3553886
39,-446.701,216.73422,-39.454964,32.044655,20.895554,-4.167242,38.43884,3.8785863,-2.8686738,14.963532,-3.217277,4.396306,0.119903,-10.727764,0.22009669,-3.276185,2.4605818,8.716022,1.8290442,6.793095
40,-447.10342,216.49399,-39.584755,33.692356,21.160183,-11.524532,31.50946,3.7471395,-2.141713,16.10748,-1.5325323,4.8264866,4.227379,-1.5776211,8.732262,0.7645072,4.2812805,11.185045,1.7794148,5.2952223
41,-450.3931,214.50383,-38.16087,33.733704,20.049263,-9.686904,32.07908,1.1797603,0.7456645,23.32471,1.263922,4.5455365,3.8695965,-1.3991234,10.585811,2.1951132,5.5539665,11.984913,-0.25135306,5.1468077
42,-445.60837,218.18158,-37.53049,35.01075,22.655369,-6.726062,31.692701,-0.6937545,0.65980273,16.692154,-11.360632,-0.5677797,3.178189,-7.2217593,6.2945604,7.367422,14.714872,13.7745285,-4.5624866,6.1883707
43,-444.38065,215.54358,-45.644585,30.508753,23.910896,-9.553331,25.857018,1.6774652,3.6663961,9.918644,-14.778428,5.685441,5.655412,-9.962444,7.0674977,9.39489,13.586967,12.87116,-3.495843,5.507575
