,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-429.08072,161.3981,-0.9863844,20.964891,-1.3496298,9.731752,21.037167,22.94395,10.086879,2.9239466,-0.73996353,5.085808,0.27952427,2.8142118,7.615421,6.916215,5.572765,5.2344947,4.929729,5.989524
1,-425.29474,189.70416,-16.448977,19.077667,-0.72266895,-10.043234,24.513699,22.308983,16.840866,9.049694,3.0412188,6.242933,1.9536444,3.0223129,8.674716,0.91298485,0.3567781,3.8323607,0.5747032,5.0175376
2,-431.89352,194.04752,-18.940409,16.349197,10.640593,-13.511947,22.692686,20.589687,15.849632,14.916875,0.37201548,6.4316745,3.6161077,1.776797,8.452122,-3.3510728,3.1706483,11.944286,-1.2050087,4.158628
3,-426.62427,199.035,-14.830428,23.437473,18.79575,-8.245661,20.39313,15.523182,16.903046,16.31147,0.02590406,11.516083,6.9983635,-0.9737141,8.136278,-2.0114238,4.5740433,16.353943,0.82641363,0.86593604
4,-419.39722,207.44827,-12.792124,20.276379,15.721958,-9.3355055,23.383123,18.437618,14.008608,11.634299,-4.5099745,6.3435,3.309461,-2.6604042,10.828135,3.045495,5.1601734,14.269693,-0.7128036,0.8545484
5,-413.00577,210.90295,-13.131445,18.433897,8.199035,-13.991882,25.528746,22.189186,16.344662,12.510677,-2.479591,5.185074,2.4526057,6.954525,19.974846,5.1452575,5.4157286,10.59628,-0.6847086,5.084624
6,-410.5859,208.0615,-17.170322,20.833185,10.595327,-11.463477,26.68148,22.436401,19.37299,12.121824,-4.99283,4.7772946,1.6128052,6.7112494,15.609568,-2.6725774,3.3228612,10.111163,-1.4564369,4.765354
7,-415.08215,197.85371,-22.996822,26.574226,15.398537,-9.8725815,27.126871,17.526325,13.901279,9.613297,-7.6880207,1.6596184,-3.2124004,0.5635622,12.570845,-1.3831139,7.5611734,14.550589,0.2271618,5.634151
8,-417.6882,200.91313,-18.644806,27.809868,21.526318,-8.831186,23.01184,17.372353,11.720566,8.258842,-3.7348347,4.641005,-2.8296576,-1.0673827,12.862873,1.5112166,5.423196,9.6304245,-3.3599405,1.4301183
9,-419.42316,203.96198,-18.135792,21.949419,22.240824,-8.4727955,20.55288,18.649347,12.728279,11.242304,0.38942254,5.9643693,1.6547997,4.555743,14.545397,0.90810955,3.7756457,8.595566,-4.986382,0.5756787
10,-419.0782,204.7602,-19.98344,17.33398,20.548203,-6.3064466,22.563126,17.019012,11.700937,15.675693,6.128014,12.932726,8.110804,3.2533512,13.163476,4.0423613,4.324257,11.540624,0.38023853,0.24240494
11,-412.8717,203.8638,-27.016907,14.984383,18.412767,-4.2097573,27.054768,16.301746,9.862869,11.865335,1.2792795,14.6021595,12.40378,4.503383,12.070839,1.7117664,0.3871345,5.535365,-0.10243428,8.337968
12,-417.05804,199.25473,-25.99194,16.676418,15.482583,-5.6349936,23.771656,12.755293,14.489333,12.478235,-7.9528837,6.030106,7.000375,4.290512,15.478604,2.323578,0.8657062,7.6106005,3.2972107,14.113425
13,-423.59818,195.76068,-24.48402,17.956469,18.098885,-4.6937027,26.027992,20.283268,18.24823,11.858671,-6.276891,6.439069,5.0072994,2.3903425,11.969227,-1.8751359,-1.9292011,6.3229465,1.2529807,7.9225364
14,-424.4382,194.61066,-26.603695,16.215656,18.413021,-4.387282,26.571323,20.01434,16.042274,15.209528,4.802559,15.394625,6.363734,-1.4052538,6.4262614,-6.4310884,-3.2318249,8.613821,4.1939936,10.682816
15,-429.24893,192.81023,-20.10421,23.530592,19.169317,-9.221578,18.84748,12.033226,13.441755,15.791215,2.8401845,15.1824,8.22855,-2.7738452,3.2719636,-9.514469,-2.7983494,12.45269,1.4333017,2.5514
16,-428.4732,192.66458,-19.782078,26.091675,19.081017,-12.318272,17.635769,11.108878,13.054226,18.7445,1.9209596,9.343163,7.4185696,-1.2248957,1.8275257,-9.106739,-3.7420075,6.3232713,-0.588248,6.434327
17,-418.42282,198.29565,-19.500088,31.11671,19.881065,-12.14963,25.417915,11.874947,5.6423306,19.664553,7.006759,11.580427,11.328373,2.2047224,5.6483097,-2.8118196,-0.7931355,9.362188,4.9895825,8.112675
18,-413.11765,200.60988,-24.250786,26.975952,21.982943,-7.384347,26.78592,13.779441,8.1762295,16.97876,5.9497137,13.369818,8.078506,1.002569,10.4236965,0.97140646,2.8039298,10.917675,-0.30375844,2.3608398
19,-417.5175,198.03648,-24.645432,25.875439,26.634026,-1.7089379,24.73769,14.138547,13.757806,15.993881,1.0997369,9.33491,2.256084,-0.79288316,14.009479,4.499107,7.2501254,14.764884,0.07364009,1.9946609
20,-415.48358,199.57545,-26.364435,23.024143,24.179512,-4.873414,25.468006,19.66271,16.5668,15.711929,-0.29289138,4.0563116,-2.5695748,-1.2554119,10.081087,-4.2548676,3.6092796,16.461166,0.5699256,1.2997985
